Date,Route,Price_USD,Origin_LSCI,Dest_LSCI,Route_Mean_LSCI,Route_Mean_air,air_South_China_Sea,air_Indian_Ocean,air_Arabian_Sea,air_Red_Sea,air_Mediterranean_Sea,air_North_Atlantic,air_North_Sea,Route_Mean_slp,slp_South_China_Sea,slp_Indian_Ocean,slp_Arabian_Sea,slp_Red_Sea,slp_Mediterranean_Sea,slp_North_Atlantic,slp_North_Sea,Route_Mean_wind_speed,wind_speed_South_China_Sea,wind_speed_Indian_Ocean,wind_speed_Arabian_Sea,wind_speed_Red_Sea,wind_speed_Mediterranean_Sea,wind_speed_North_Atlantic,wind_speed_North_Sea,cyclone_wind_South_China_Sea,cyclone_slp_South_China_Sea,cyclone_dist_South_China_Sea,cyclone_active_South_China_Sea,cyclone_wind_Indian_Ocean,cyclone_slp_Indian_Ocean,cyclone_dist_Indian_Ocean,cyclone_active_Indian_Ocean,cyclone_wind_Arabian_Sea,cyclone_slp_Arabian_Sea,cyclone_dist_Arabian_Sea,cyclone_active_Arabian_Sea,cyclone_wind_Red_Sea,cyclone_slp_Red_Sea,cyclone_dist_Red_Sea,cyclone_active_Red_Sea,cyclone_wind_Mediterranean_Sea,cyclone_slp_Mediterranean_Sea,cyclone_dist_Mediterranean_Sea,cyclone_active_Mediterranean_Sea,cyclone_wind_North_Atlantic,cyclone_slp_North_Atlantic,cyclone_dist_North_Atlantic,cyclone_active_North_Atlantic,cyclone_wind_North_Sea,cyclone_slp_North_Sea,cyclone_dist_North_Sea,cyclone_active_North_Sea,Route_Max_cyclone_wind,Route_Min_cyclone_slp,Route_Min_cyclone_dist,Route_cyclone_active,air_North_Pacific_West,air_North_Pacific_East,slp_North_Pacific_West,slp_North_Pacific_East,wind_speed_North_Pacific_West,wind_speed_North_Pacific_East,cyclone_wind_North_Pacific_West,cyclone_slp_North_Pacific_West,cyclone_dist_North_Pacific_West,cyclone_active_North_Pacific_West,cyclone_wind_North_Pacific_East,cyclone_slp_North_Pacific_East,cyclone_dist_North_Pacific_East,cyclone_active_North_Pacific_East,SWI,Coastal_Threat,Month,Week_of_Year,Is_Peak_Season,Price_Lag_7d,Price_Lag_30d,Price_Momentum_7d,Price_Momentum_30d,Price_Volatility_7d,Price_Volatility_30d,Price_Zscore_30d,Rolling_7d_Cyclone_Days,Cyclone_Wind_Lag7d,Cyclone_Wind_Lag14d,Cyclone_Wind_Lag30d,Cyclone_Active_Lag7d,Cyclone_Active_Lag14d,Cyclone_Active_Lag30d,Wind_Speed_Lag7d,Wind_Speed_Lag14d,Wind_Speed_Lag30d,Cyclone_Wind_Forecast3d,Cyclone_Wind_Forecast7d,Cyclone_Active_Forecast3d,Wind_Speed_Forecast7d,Congestion_Risk,LSCI_30d_Delta
2025-07-21,XSICNEFE_NorthEurope_FarEast,3419,38.86,57.1888888888889,48.02444444444445,298.3567928145177,299.864844,296.79366685526315,301.82070707070704,305.07989104347826,300.8804621344537,292.7730587247059,291.28491987301584,100778.22854315968,100382.03125,101404.0625,100284.26767676767,100472.5,100945.96638655462,101448.65294117646,100510.11904761904,3.56622516248171,4.621594138555012,5.33044468762284,7.446704175862266,2.9509010241760123,1.080466346547114,0.9201803062783256,2.613285458330398,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.538686097185205e-05,0.0,7,30,0,3378.0,2373.0,0.011841326225032171,0.29946364710981416,0.005492530276857056,0.036639562702800096,1.3362987725827904,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.183989460742409,3.650779466243673,3.036635230185158,0.0,0.0,1.0,4.108913747742387,0.0,0.0
2025-07-22,XSICNEFE_NorthEurope_FarEast,3407,38.86,57.1888888888889,48.02444444444445,298.3214194617352,299.90936891666666,296.6644672302632,301.5848426565656,305.52771004347824,301.0537763865546,292.76493564941177,290.7448353492064,100876.09071880476,100352.109375,101480.9292763158,100378.1313131313,100557.39130434782,101107.37394957984,101498.88235294116,100757.81746031746,3.4295703110357314,3.6388508146210663,6.548169630875239,7.746007336089549,3.3822580838986456,0.7864961857796576,0.7122261593197002,1.1929839666662632,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.39978510920072e-05,0.0,7,30,0,3385.0,2392.0,0.010044313143266082,0.29659498199026435,0.005507902504475984,0.03670579886932747,1.2971650816723193,5.0,0.0,0.0,0.0,0.0,0.0,1.0,3.546809708552776,3.323824860548605,3.0218533998270187,0.0,0.0,0.0,4.0776393915360085,0.0,0.0
2025-07-23,XSICNEFE_NorthEurope_FarEast,3407,38.86,57.1888888888889,48.02444444444445,298.3543203577307,300.11458458333334,296.3604433289473,301.61237463636365,305.82228091304347,301.020376789916,293.0128815223529,290.53730073015873,100918.99583347996,100352.578125,101459.21875,100264.77272727272,100522.66304347826,101066.65966386556,101693.07058823528,101074.00793650794,3.741605338182874,2.4165409889336864,6.52317591780472,8.99477559840171,3.85480646236943,1.303442162426525,0.6745711975510745,2.423925039792972,0.0,0.0,54.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.707533261943653e-05,0.0,7,30,0,3388.0,2398.0,0.0056080283336458,0.2951699462447317,0.0058451830819452235,0.036818166595752835,1.2720321129328462,6.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8345238708291847,3.917659537392733,2.5422791237699407,0.0,0.0,0.0,4.111507744081433,0.0,0.0
2025-07-24,XSICNEFE_NorthEurope_FarEast,3406,38.86,57.1888888888889,48.02444444444445,298.3426149554601,300.01171434375,296.4264745888158,301.7179217979798,305.85216891304344,300.8481030504201,293.0058181529412,290.53610384126983,100925.054858148,100417.36979166669,101483.1332236842,100177.398989899,100388.53260869563,100973.84453781512,101700.85882352942,101334.24603174604,4.070811684377086,2.3890343732080304,6.608819473319083,9.02877934525502,4.351989019815459,1.456119482340179,1.308211941100757,3.352728155601076,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.033499600330514e-05,0.0,7,30,0,3432.0,2395.0,-0.007284382282259795,0.3095522387135665,0.005856140499651041,0.03684438088813752,1.2936910533237782,7.0,0.0,30.0,0.0,0.0,1.0,1.0,3.748381736065367,3.88583562585784,3.1358590719400823,0.0,40.0,0.0,3.822398979911633,0.0,0.0
2025-07-25,XSICNEFE_NorthEurope_FarEast,3410,38.86,57.1888888888889,48.02444444444445,298.37124042022367,300.28854210416665,296.4724508552632,301.6121224848485,305.63641095652173,301.2516802689076,293.14858843058823,290.18888784126983,100918.98807662747,100477.63020833331,101530.67434210528,100244.44444444444,100326.14130434782,101029.53781512604,101559.80588235294,101264.68253968254,4.251170240654235,3.11032076768633,6.703426454041362,9.251245655545604,4.03695628614718,1.760102817584819,1.2356498565206728,3.66048984705368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.212458251547479e-05,0.0,7,30,0,3441.0,2457.0,-0.01017146178140905,0.2917284315767185,0.00236679467769155,0.03683258279073011,1.2374154309508985,6.0,0.0,25.0,0.0,1.0,1.0,1.0,3.608665235472266,4.27993445652123,3.68483897426776,0.0,40.0,0.0,4.043175373239685,0.0,0.0
2025-07-28,XSICNEFE_NorthEurope_FarEast,3400,38.86,57.1888888888889,48.02444444444445,298.11442426447974,300.5416644895833,296.7083054671052,301.7219697575758,306.2907595652174,299.09096698319325,293.2865883505882,289.16071523809524,100992.84416431792,100449.765625,101692.25328947368,100469.84848484848,100464.29347826086,100883.99159663866,101718.60588235296,101271.1507936508,4.660039847223216,5.012506920172186,6.433165596176806,8.951556590016162,3.190304641721054,3.263868010152696,1.0250889509783498,4.743788221345264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6142277561715866e-05,0.0,7,31,0,3430.0,2762.0,-0.005830903788387492,0.19757468198829498,0.002027959038728771,0.03679703098232468,1.142389629498815,5.0,0.0,0.0,0.0,1.0,0.0,0.0,3.3197270745784717,4.230295655855449,4.073495750261563,0.0,50.0,0.0,3.9215462379035633,0.0,0.0
2025-07-29,XSICNEFE_NorthEurope_FarEast,3399,38.86,57.1888888888889,48.02444444444445,297.8449664627555,300.67734275000004,296.48009962500004,301.3409103030303,305.8733725652174,298.5361351092437,293.21364844235296,288.79325644444447,101050.41775782048,100409.11458333331,101695.02467105264,100534.19191919192,100528.69565217392,101003.06722689077,101804.2588235294,101378.57142857143,4.586840413242984,4.855165595821968,6.280310461877725,9.228234868385758,3.0714683353547683,3.2577065315732487,0.7271392897813739,4.687857809906047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.539160267689847e-05,0.0,7,31,0,3418.0,2789.0,-0.005266237564287233,0.18681318675770325,0.001988640951943832,0.030098203402425947,1.0503802703400644,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.398552685387913,4.43569942335944,4.031279287820938,0.0,60.0,0.0,3.6276607670081975,0.0,0.0
2025-07-30,XSICNEFE_NorthEurope_FarEast,3399,38.86,57.1888888888889,48.02444444444445,297.83606379149785,300.54921847916665,296.4555911151316,301.55909248484846,305.85000210869566,298.0151249411765,293.5297649035294,288.8936525079365,101093.7930020688,100466.953125,101655.88815789472,100470.17676767676,100680.8695652174,101246.00840336134,101830.14705882352,101306.50793650794,4.108913747742387,4.913298303937816,5.693471113115266,9.317084046832464,2.9884977393494063,2.8217689479122563,0.4745316827460354,2.553744400303466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0644570014478116e-05,0.0,7,31,0,3419.0,2810.0,-0.005849663642629522,0.18028419177611482,0.0017385331946627002,0.03012632723107776,0.9966244731534822,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.56622516248171,4.183989460742409,3.87415937133938,40.0,70.0,1.0,3.4654784450440026,0.0,0.0
2025-07-31,XSICNEFE_NorthEurope_FarEast,3399,38.86,57.1888888888889,48.02444444444445,297.82277367559175,300.5663993333333,296.1280365855263,301.64241792929295,305.6766265,298.1762552521008,293.54746424,289.0222158888889,101083.39798979332,100494.375,101569.2927631579,100390.17676767676,100616.14130434782,101317.37394957984,101938.3705882353,101258.05555555556,4.0776393915360085,4.678326775567996,5.902774840802426,8.525901480205938,4.370470640382779,2.4560982635310324,0.2039721527437853,2.4059315875181007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0339358119989204e-05,0.0,7,31,0,3407.0,2809.0,-0.0023481068381719676,0.17666174293156225,0.0017113417345409724,0.030153217880483703,0.9131150567613026,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.4295703110357314,3.546809708552776,3.668143676311896,40.0,0.0,1.0,2.798339394489576,0.0,0.0
2025-08-01,XSICNEFE_NorthEurope_FarEast,3362,38.86,57.1888888888889,48.02444444444445,297.7275804758045,300.42212939583334,296.2032023618421,301.4603463434344,304.93858147826086,298.7035626134454,293.3688184235294,288.9964227142857,101031.8120092354,100512.1875,101531.85855263156,100451.11111111112,100510.92391304349,101154.3487394958,101936.97647058824,101125.27777777778,4.111507744081433,3.943756216554891,6.638885120929915,7.072163164411285,4.032001547308606,2.186625849883426,0.7220732505197532,4.185049058962156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.069517968919435e-05,0.0,8,31,1,3407.0,2822.0,-0.0023481068381719676,0.17266824079909437,0.001249374708011261,0.030150391465392175,0.8680523319586991,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.741605338182874,3.8345238708291847,3.613401238411719,50.0,70.0,1.0,2.924199178050523,0.0,0.0
2025-08-04,XSICNEFE_NorthEurope_FarEast,3395,38.86,57.1888888888889,48.02444444444445,297.5887529028409,300.1476342604167,296.1128925197368,300.80957814141414,305.632591,298.6172088487395,293.16051183529413,288.6408537142857,101099.79520025662,100719.6875,101515.64967105264,100659.21717171716,100764.29347826086,101505.4411764706,101800.86470588236,100733.41269841268,3.822398979911633,3.414096776978706,4.843981409405018,6.785132289371717,3.809376597853893,2.37609869614456,0.9341241012220376,4.593982988405495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1003.0,547.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1003.0,547.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7808177279711474e-05,0.072992700729927,8,32,1,3406.0,2834.0,-0.012918379326800242,0.16666666661810411,0.004156065066935261,0.030321000327034005,0.8281930826105881,1.0,0.0,0.0,35.0,1.0,0.0,1.0,4.070811684377086,3.748381736065367,3.789834894145387,60.0,50.0,1.0,3.3068270899276984,0.6994365527590266,0.0
2025-08-05,XSICNEFE_NorthEurope_FarEast,3389,38.86,57.1888888888889,48.02444444444445,297.5503583822075,299.9406251875,296.1135691480263,300.6295446666667,305.80325917391303,299.002520394958,293.2221175647059,288.14087253968256,101087.71508900607,100741.19791666669,101443.33881578948,100662.04545454546,100682.5,101576.0924369748,102071.5294117647,100437.30158730158,4.043175373239685,3.398795146221859,4.764684287115282,6.261958327055841,3.927005600920782,2.4313238285229897,0.7198578185629179,6.798602604278126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1005.0,610.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1005.0,610.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.999670355235291e-05,0.06546644844517185,8,32,1,3410.0,2841.0,-0.004398826978182163,0.1653589072463357,0.006103468603011596,0.03032533800766815,0.8078273937521694,2.0,0.0,0.0,35.0,0.0,1.0,1.0,4.251170240654235,3.608665235472266,3.80679980570651,70.0,30.0,1.0,3.1403694448619768,0.6994365527590266,0.0
2025-08-06,XSICNEFE_NorthEurope_FarEast,3386,38.86,57.1888888888889,48.02444444444445,297.36500365982334,299.6716092916667,296.0073121611842,300.5090817171717,305.5266253478261,298.9689018823529,293.50840477411765,287.3630904444444,101109.13107217073,100786.35416666669,101308.0509868421,100586.3383838384,100537.66304347826,101495.4411764706,101948.64117647058,101101.42857142857,3.9215462379035633,2.71576626660809,3.694497121234726,5.45872823876117,3.890546882962623,2.701458040578735,1.0896773634722758,7.900149751707325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,999.0,596.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,999.0,596.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8785282756169826e-05,0.08375209380234507,8,32,1,3400.0,2850.0,-0.003235294116695502,0.16034985418065603,0.006074505442274828,0.030354325264113965,0.7192905597726692,3.0,0.0,0.0,30.0,0.0,1.0,1.0,4.660039847223216,3.3197270745784717,3.734697720561863,0.0,0.0,0.0,3.4811401068025454,0.8742956909487832,0.0
2025-08-07,XSICNEFE_NorthEurope_FarEast,3313,38.86,57.1888888888889,48.02444444444445,297.6181105304523,299.86379,296.16429650986845,300.5181691919192,305.67498589130435,299.35629103361345,293.7766350705882,287.972606015873,101039.39586884448,100871.53645833331,101287.4177631579,100608.76262626264,100430.70652173914,101496.38655462184,101712.42941176472,100868.53174603176,3.6276607670081975,1.6228376472436892,3.664672846332329,5.050654707781159,3.3774219010637045,2.7427540256515104,1.8819570494867843,7.053327191498207,0.0,0.0,0.0,0.0,0.0,0.0,1309.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,996.0,651.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,996.0,651.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.590342891282948e-05,0.09202453987730061,8,32,1,3399.0,2854.0,-0.003824654308965974,0.15944997069647457,0.006007353444944067,0.03037775654825204,0.6641298194089318,4.0,0.0,0.0,0.0,0.0,1.0,1.0,4.586840413242984,3.398552685387913,3.9055281240174535,70.0,0.0,1.0,3.219600901426202,1.04915482913854,0.0
2025-08-08,XSICNEFE_NorthEurope_FarEast,3291,38.86,57.1888888888889,48.02444444444445,297.8734802257538,299.80284534375,296.3819709375,300.635081989899,305.74400263043475,299.97582296638654,293.8988636329412,288.67577407936506,101068.98825986024,100935.703125,101418.30592105264,100704.1414141414,100399.51086956522,101536.1974789916,101621.87647058823,100867.18253968254,3.4654784450440026,1.6205492588972978,4.025697351385267,5.234802612540735,1.860513210073564,3.130275223046976,1.0314017308618146,7.355109728502362,0.0,0.0,0.0,0.0,0.0,0.0,1299.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,988.0,713.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,988.0,713.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4288247113937285e-05,0.09803921568627451,8,32,1,3399.0,2872.0,-0.025301559274697984,0.15413863698328792,0.009935154756222031,0.03078838323412655,0.6134313766445731,5.0,0.0,0.0,0.0,0.0,1.0,0.0,4.108913747742387,3.56622516248171,4.358024254013477,50.0,0.0,1.0,3.461103567368624,1.2240139673282966,0.0
2025-08-11,XSICNEFE_NorthEurope_FarEast,3239,38.86,57.1888888888889,48.02444444444445,298.07543306340955,299.348953625,296.17565142105263,300.6199421919192,306.9114042826087,301.0268862773109,294.1194058047059,288.32578784126986,101220.2846579553,100758.90625,101501.4802631579,100792.34848484848,100480.81521739133,101396.93277310923,101712.85882352942,101898.6507936508,2.798339394489576,2.8747807226623925,4.039691846530182,5.414931319098349,1.4054734142601717,2.03390496853126,0.5754178376451734,3.244175652699502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.764603363760643e-05,0.0,8,33,1,3399.0,2880.0,-0.03177405118217886,0.1523334311264064,0.009849481455039588,0.03086586976054594,0.5633531853033396,5.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0776393915360085,3.4295703110357314,3.92752409461238,30.0,95.0,1.0,3.61622118337118,0.0,0.0
2025-08-12,XSICNEFE_NorthEurope_FarEast,3227,38.86,57.1888888888889,48.02444444444445,298.1839634100005,299.5135358333333,296.03346430592103,300.5603475050505,306.8260816956522,300.90671530252104,294.38887602117643,289.0587232063492,101162.26278658454,100794.375,101512.5082236842,100739.4191919192,100536.03260869563,101370.94537815126,101560.53529411764,101622.02380952382,2.924199178050523,2.517431452748525,4.723058086356239,6.005779167689623,1.222443777387714,2.749108393608686,0.7805498551229014,2.471023513439974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,987.0,920.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,987.0,920.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.890602777629253e-05,0.07600434310532031,8,33,1,3362.0,3356.0,-0.03658536584277652,0.0017610801286289757,0.010423980451477001,0.031096846790839645,0.3517354085207819,6.0,0.0,0.0,0.0,0.0,1.0,0.0,4.111507744081433,3.741605338182874,3.650779466243673,0.0,95.0,0.0,3.447627144208977,1.2240139673282966,0.0
2025-08-13,XSICNEFE_NorthEurope_FarEast,3202,38.86,57.1888888888889,48.02444444444445,298.4773117088674,299.4380156875,296.0420167763158,301.2421671919192,306.9027107173913,300.9743635294118,294.33358226588234,290.4083257936508,101143.37977418408,100793.88020833331,101610.625,100580.30303030302,100618.69565217392,101379.243697479,101521.82352941176,101499.08730158732,3.3068270899276984,2.988228872763851,5.573964303769204,7.107057895007991,1.3230716442329669,2.0840989924644293,0.3934147451069144,3.677953176148533,0.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1001.0,1459.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1001.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.269444917974791e-05,1.2195121951219512,8,33,1,3395.0,3348.0,-0.049484536067898516,0.013799177917263894,0.010309629428912304,0.006586458917346975,0.45038609333226404,6.0,40.0,0.0,0.0,1.0,1.0,0.0,3.822398979911633,4.070811684377086,3.323824860548605,0.0,85.0,1.0,3.086040877381091,0.8742956909487832,0.0
2025-08-14,XSICNEFE_NorthEurope_FarEast,3181,38.86,57.1888888888889,48.02444444444445,298.61599936030683,299.491142625,295.8922638815789,301.32777238383835,307.4874931956522,300.92142321848735,293.96769912235294,291.22420109523813,101150.39753514696,100733.28125,101595.59210526316,100486.26262626264,100543.20652173914,101416.59663865546,101601.9705882353,101675.87301587302,3.1403694448619768,2.5443925075046145,5.570466730256234,6.946132123336846,2.144746995903574,1.869352476879296,0.1897804336281196,2.717714846525153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1014.0,1199.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1014.0,1199.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1046535864970175e-05,0.025,8,33,1,3389.0,3354.0,-0.055178518720808936,0.010263929615758378,0.007680069758126136,0.006689308862963656,0.365724653737887,6.0,40.0,0.0,0.0,1.0,0.0,0.0,4.043175373239685,4.251170240654235,3.917659537392733,0.0,70.0,0.0,3.1485415311807388,0.52457741456927,0.0
2025-08-15,XSICNEFE_NorthEurope_FarEast,3119,38.86,57.1888888888889,48.02444444444445,298.25685113748983,299.13619146875,296.20229718092105,301.40479231313134,306.64945,300.84789403361344,293.6180531882353,289.93927977777776,101165.64928224689,100655.78125,101417.07236842104,100422.19696969698,100461.57608695651,101460.73529411764,101850.79411764706,101891.38888888888,3.4811401068025454,2.0272124886799374,4.95743935833935,7.194288750201454,2.3739831384527097,2.059113979555116,1.042895528957518,4.7130475034317305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4410297679758235e-05,0.0,8,33,1,3386.0,3350.0,-0.0605434140400049,0.01058823529100346,0.007199210164702364,0.006722824959912717,0.2879812396752288,5.0,50.0,0.0,30.0,1.0,0.0,1.0,3.9215462379035633,4.660039847223216,3.88583562585784,95.0,45.0,1.0,3.384476363337447,0.0,0.0
2025-08-18,XSICNEFE_NorthEurope_FarEast,3083,38.86,57.1888888888889,48.02444444444445,297.5773463661613,299.37811130208337,296.21396919078944,301.145188,305.1054203695652,299.66196278991595,293.5673412282353,287.9694316825397,101215.91023173492,100973.30729166669,101574.95888157896,100530.42929292929,100546.35869565218,101185.33613445378,101606.73529411764,102094.24603174604,3.219600901426202,1.6191953428206984,6.109761514320432,7.114781508949758,2.923605189877119,1.4869376035950626,0.8831750694776959,2.39975008094265,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1809237243661416e-05,0.0,8,34,1,3313.0,3373.0,-0.05855719889569659,-0.017652250656766035,0.007144664422526996,0.0074608367182574815,-0.3139548444300412,5.0,60.0,0.0,25.0,1.0,0.0,1.0,3.6276607670081975,4.586840413242984,4.27993445652123,95.0,45.0,1.0,3.298701076543229,0.0,0.0
